epoch,learning_rate,loss,val_accuracy,val_loss,val_top3
0,0.0003000000142492354,5.510209083557129,0.028141360729932785,5.241802215576172,0.0719895288348198
1,0.0003000000142492354,4.496703624725342,0.035340312868356705,5.459100723266602,0.08507853746414185
2,0.0003000000142492354,3.832508087158203,0.07787957787513733,4.835387229919434,0.17473821341991425
3,0.0003000000142492354,3.3337037563323975,0.08835078775882721,5.030648708343506,0.19437173008918762
4,0.0003000000142492354,2.9151604175567627,0.08442408591508865,5.168973922729492,0.21793194115161896
5,0.0003000000142492354,2.6012253761291504,0.08311518281698227,5.834444522857666,0.20026178658008575
6,0.0003000000142492354,2.3860831260681152,0.10274869203567505,4.89715576171875,0.23625653982162476
7,0.0003000000142492354,2.208677053451538,0.14528796076774597,5.439905643463135,0.2493455559015274
8,0.0003000000142492354,2.0712034702301025,0.14463350176811218,4.799909591674805,0.3043193817138672
9,0.0003000000142492354,1.9531000852584839,0.19109947979450226,4.6012701988220215,0.36060208082199097
10,0.0003000000142492354,1.8709853887557983,0.1328534036874771,5.20900821685791,0.3128272294998169
11,0.0003000000142492354,1.776175856590271,0.18586386740207672,4.944037914276123,0.31544503569602966
12,0.0003000000142492354,1.698075771331787,0.19895288348197937,4.523761749267578,0.36125653982162476
13,0.0003000000142492354,1.630845546722412,0.19502617418766022,4.358562469482422,0.39725130796432495
14,0.0003000000142492354,1.5545604228973389,0.27356019616127014,3.98003888130188,0.4469895362854004
15,0.0003000000142492354,1.5024354457855225,0.25589004158973694,4.076805114746094,0.43193715810775757
16,0.0003000000142492354,1.4390716552734375,0.28992146253585815,4.013545513153076,0.4666230380535126
17,0.0003000000142492354,1.395495891571045,0.24607330560684204,4.184978008270264,0.4653141498565674
18,0.0003000000142492354,1.3648604154586792,0.2238219827413559,4.436189651489258,0.4541884958744049
19,0.0003000000142492354,1.2994787693023682,0.24476440250873566,4.1949567794799805,0.46989527344703674
20,0.0003000000142492354,1.2687530517578125,0.2853403091430664,3.6455020904541016,0.5248690843582153
21,0.0003000000142492354,1.2378623485565186,0.3108638823032379,3.4440629482269287,0.5785340070724487
22,0.0003000000142492354,1.2144787311553955,0.2945026159286499,3.6964967250823975,0.5464659929275513
23,0.0003000000142492354,1.1751322746276855,0.3416230380535126,3.187828302383423,0.6151832342147827
24,0.0003000000142492354,1.1578563451766968,0.3481675386428833,3.3687586784362793,0.5968586206436157
25,0.0003000000142492354,1.1352183818817139,0.35405758023262024,3.1438534259796143,0.6092932224273682
26,0.0003000000142492354,1.1128435134887695,0.31871727108955383,3.8190653324127197,0.5418848395347595
